,A,Fnr,NarP,ModE,NarL
oxyR__oxyR_ale20__1,5.6048121755,-1.402755684,1.61096266,-0.20426765500000002,-1.0670861065
oxyR__oxyR_ale20__2,6.4506700989,-1.428067927,1.6677681199999999,-0.188747365,-0.9915333705
oxyR__oxyR_ale20_h2o2__1,5.1554045694,-1.098697508,1.8500298270000002,-0.158782125,-0.9357440225
oxyR__oxyR_ale20_h2o2__2,5.1011518847,-1.1274932340000001,1.7300363600000002,-0.14046143700000002,-0.8875884925
svns_pgi__BmePgi24_15__1,4.1731593712,-0.5360552860000001,1.435887622,-0.6065606720000001,-0.3760668075
svns_pgi__BmePgi24_15__2,3.1969274754,-0.536045576,1.241399774,-0.675516886,-0.38049006350000003
svns_pgi__BmePgi24_26__1,4.7434622273,-0.524884001,1.395275668,-1.036799831,-0.9001993245000001
svns_pgi__BmePgi24_26__2,1.2168723845,-0.48640995000000004,1.201917583,-0.894234653,-0.7239035175
svns_pgi__BmePgi24_41__1,6.3380656896,-0.446965349,1.727276392,-0.27946164300000004,0.0858218905
svns_pgi__BmePgi24_41__2,1.2375708524,-0.467055863,1.119682835,-0.9145852950000001,-0.7092105915
svns_pgi__BmePgi24_52__1,7.8021151126,-0.494457847,1.452565503,-0.644331934,-0.6891163765
svns_pgi__BmePgi24_52__2,1.1742379215,-0.541468839,1.063404242,-0.7305830130000001,-0.7073035485
svns_pgi__PaePgi2_34__1,2.1385958529,-0.355877681,1.726057005,0.023291759000000002,0.14320868650000002
svns_pgi__PaePgi2_34__2,2.0026368284,-0.371652078,1.558923467,-0.12322967,0.056953975500000004
svns_pgi__PaePgi2_63__1,4.5737806287,-0.330622578,1.630303802,-0.381330455,-0.1039783605
svns_pgi__PaePgi2_63__2,2.3889397075,-0.390185284,1.633557802,-0.24343318,-0.22807424850000002
svns_pgi__PaePgi24_54__1,9.8140984984,-0.8311115560000001,1.818059607,-0.158233789,-0.10879174350000001
svns_pgi__PaePgi24_54__2,10.4021067626,-0.8662979580000001,1.717779785,-0.29977500300000004,-0.1511696985
svns_pgi__PaePgi24_90__1,10.7089136837,-0.770292729,1.829622974,-0.39729007600000005,-0.3593032335
svns_pgi__PaePgi24_90__2,10.0863787998,-0.7893792930000001,1.873952609,-0.41745367,-0.42999641250000004
abx_media__m9_ctrl__1,1.413137651,-0.893828944,-0.7609860900000001,-0.759920555,-1.2446789615
abx_media__m9_ctrl__2,1.8692904187,-0.8991160770000001,-0.965028823,-0.535866308,-1.3104621935
abx_media__rpmi_ctrl__1,14.4071182678,-1.5575180670000002,0.66299448,-1.204076807,-0.6316149025000001
abx_media__rpmi_ctrl__2,15.4484139647,-1.58392193,0.434559697,-1.2297455290000001,-0.3341771625
abx_media__camhb_ctrl__1,7.0024748962,-1.179529736,-0.09276045100000001,-1.225116026,-2.6131021825
abx_media__camhb_ctrl__2,9.9814321784,-1.261389653,-0.149437402,-1.183991264,-2.5333668405000003
abx_media__m9_mero__1,1.265107896,-0.9119070650000001,-0.6197646950000001,-0.6587846970000001,-2.3783633935
abx_media__m9_mero__2,1.3254429844,-1.133278434,-0.9018561740000001,-0.697828058,-1.9206515735
abx_media__rpmi_mero__1,12.5257236903,-1.653565839,-0.06814183700000001,-1.5310541199999999,-1.4034768095
abx_media__rpmi_mero__2,13.3180180352,-1.832894068,0.29055442200000003,-1.28521223,-1.0727006215000001
abx_media__camhb_mero__1,3.4405340666,-1.464487794,-0.8913583540000001,-1.696641078,-2.9774129215
abx_media__camhb_mero__2,3.7211925484,-1.4166246660000001,-0.85098932,-1.655076121,-3.0560450505
abx_media__m9_trisulf__1,-0.0483524431,-0.46760251500000005,-0.9459863550000001,-0.43082959,-1.8272529995
abx_media__m9_trisulf__2,1.1243946993,-0.569228457,-0.7744094370000001,-0.32558148000000003,-1.6281453685
abx_media__rpmi_trisulf__1,4.6394968335,-0.7884398340000001,0.027352818,-0.626750998,-1.6446397755
abx_media__rpmi_trisulf__2,4.5710088948,-0.754359556,-0.199440882,-0.5568623140000001,-1.6024175795
abx_media__camhb_trisulf__1,4.0131535902,-0.686895557,-0.462934934,-0.7910804330000001,-2.2186303355
abx_media__camhb_trisulf__2,3.6179283199,-0.741423825,-0.574144011,-0.891346767,-2.2708530125
abx_media__m9_cef__1,1.9561396037,-0.60199696,-0.523601184,-0.72326888,-1.5982843585
abx_media__m9_cef__2,3.4219555801,-0.801525192,-0.5553095180000001,-0.628107545,-1.5207189815
abx_media__rpmi_cef__1,8.2854341823,-0.830792595,-0.303301303,-1.270888657,-2.0186258885
abx_media__rpmi_cef__2,7.5702964151,-0.741680714,-0.32403848900000004,-1.100962646,-1.8782758075000001
abx_media__camhb_cef__1,4.3346453646,-1.081759613,-0.26523876500000004,-1.240538035,-2.2702762055
abx_media__camhb_cef__2,3.9390685251,-1.061934583,-0.31225741100000004,-1.046215723,-2.4516748775
abx_media__m9_cipro__1,1.1301469286,-0.775849203,-1.319375252,-0.7520748540000001,-1.3917499185
abx_media__m9_cipro__2,1.0833424543,-0.853964598,-1.32995547,-0.694715645,-1.6073914875000002
abx_media__rpmi_cipro__1,11.7790420361,-1.010053522,-0.466443421,-1.318940386,-1.6759964105
abx_media__rpmi_cipro__2,9.9999835632,-0.9865308030000001,-0.28602233800000004,-1.144270582,-1.9203096015
abx_media__camhb_cipro__1,4.7225280904,-0.659868235,-0.6219775150000001,-0.9922550560000001,-2.2605209705
abx_media__camhb_cipro__2,4.8636659648,-0.729364565,-0.8620574750000001,-0.9811487160000001,-2.1954210295
hot_tale__42c_ale3_30c__1,-0.4906217923,-0.31695025400000004,-0.723835278,-0.282673545,-0.6455651495
hot_tale__42c_ale3_30c__2,-0.1613997724,-0.340003802,-0.9418954370000001,-0.41652426200000003,-0.6768525995
hot_tale__42c_ale3_37c__1,4.0458819883,-0.375398277,0.231451066,-0.181983302,-0.5762783755
hot_tale__42c_ale3_37c__2,2.2542643399999998,-0.34373242200000004,-0.030281933,-0.457175684,-0.6036873375
hot_tale__42c_ale3_44c__1,3.3239108938,-0.629555328,0.6904906710000001,-0.621775127,0.39378304550000004
hot_tale__42c_ale3_44c__2,3.6551189405,-0.7233255390000001,0.8638603090000001,-0.696447848,0.4017930665
hot_tale__hot_ale3_mid_30c__1,-2.2928774714,-0.41708877800000005,-0.8076961330000001,-0.18257552300000002,-0.5350687825
hot_tale__hot_ale3_mid_30c__2,-0.32613156930000003,-0.416571966,-0.189440366,-0.099280425,-0.4399935325
hot_tale__hot_ale3_mid_37c__1,2.7293024576000002,-0.35677252800000003,-0.266703152,0.23082186400000002,-0.7768702585
hot_tale__hot_ale3_mid_37c__2,2.5174967833,-0.5292693580000001,0.089560158,-0.418571118,-0.7295481665
hot_tale__hot_ale3_mid_44c__1,8.0429397865,-1.1714352350000001,2.344127604,-0.08128352,-1.3677582405
hot_tale__hot_ale3_mid_44c__2,9.778702968,-1.201384863,1.957061476,-0.630971704,-0.6799400215
hot_tale__hot_ale3_30c__1,-0.3412116267,-0.6191741980000001,-0.695403041,0.020696785000000002,-0.7456317545000001
hot_tale__hot_ale3_30c__2,-0.1039181973,-0.571577828,-0.393027609,-0.062412535000000005,-0.6637240275
hot_tale__hot_ale3_37c__1,2.5676557983,-0.722721968,0.040590041,-0.37069768000000003,-0.8143446075
hot_tale__hot_ale3_37c__2,2.7443574853,-0.68571509,0.260568996,-0.384089412,-0.7327369645
hot_tale__hot_ale3_44c__1,6.7662733135,-1.597203914,1.608266268,-0.75207884,-0.8433266235
hot_tale__hot_ale3_44c__2,3.4975539595000003,-1.099440647,1.185125789,-0.5819991750000001,-0.7923595355
hot_tale__hot_ale4_30c__1,-1.2127927926,-0.510796904,-1.236601346,-0.5934227360000001,-0.7568600765
hot_tale__hot_ale4_30c__2,-0.8184052983000001,-0.444346291,-0.82651279,-0.672847105,-0.6745658195
hot_tale__hot_ale4_37c__1,2.183990191,-0.445443578,0.186322918,-0.41483032400000003,-0.4799404205
hot_tale__hot_ale4_37c__2,2.6545654839,-0.33888177,0.34872612000000003,-0.417173795,-0.4385081025
hot_tale__hot_ale4_44c__1,4.4871839617,-0.36460928,1.222379676,-0.059370086,-0.08856976650000001
hot_tale__hot_ale4_44c__2,5.7332376593,-0.5246024060000001,1.5156101149999999,-0.43012982600000005,-0.12219313550000001
hot_tale__hot_ale8_30c__1,-0.4475812186,-0.6861498490000001,-1.03016384,0.038360666,-0.47335504850000004
hot_tale__hot_ale8_30c__2,-0.1830255953,-0.6402435630000001,-0.7815340780000001,0.037703054,-0.41035295650000003
hot_tale__hot_ale8_37c__1,2.4652087301,-0.5045901850000001,0.415071206,-0.26097252400000004,-0.3083690125
hot_tale__hot_ale8_37c__2,1.4491198468,-0.512467405,0.24900191400000002,-0.262663176,-0.31723146550000003
hot_tale__hot_ale8_44c__1,4.1839452549,-0.325212596,1.1015868580000001,0.025120704,0.4310402935
hot_tale__hot_ale8_44c__2,4.4068864186,-0.332838362,1.288350372,0.149838192,0.2820975975
hot_tale__hot_ale9_mid_30c__1,-1.6699023129000001,-0.6325393610000001,-0.433994561,-0.24529942200000002,-0.3300921685
hot_tale__hot_ale9_mid_30c__2,-1.0937990138,-0.553225578,-0.545455032,-0.23421802700000002,-0.24252976950000002
hot_tale__hot_ale9_30c__1,0.0082882702,-0.497033549,-0.676856126,-0.430644746,-0.8644760725
hot_tale__hot_ale9_30c__2,0.1255354187,-0.42973484100000003,-0.442760969,-0.49490544100000006,-0.7912126085000001
hot_tale__hot_ale9_mid_37c__1,2.4955584068,-0.5066094210000001,0.10900546600000001,-0.24892148800000002,-0.4892257485
hot_tale__hot_ale9_mid_37c__2,1.8007016868,-0.476166085,0.071929723,-0.43560168800000004,-0.4169995815
hot_tale__hot_ale9_37c__1,1.9637847528,-0.54083384,0.162737021,-0.41338337500000005,-0.6802163475
hot_tale__hot_ale9_37c__2,1.7511897258,-0.542365552,0.298177662,-0.280268684,-0.6042122615000001
hot_tale__hot_ale9_mid_44c__1,2.6826528824,-0.446139218,1.005902581,-0.12202040700000001,-0.2540971175
hot_tale__hot_ale9_mid_44c__2,2.160972908,-0.6800252410000001,1.124805774,-0.5618438,0.1077505785
hot_tale__hot_ale9_44c__1,2.7497749278,-0.6060665230000001,1.125731459,-0.369124803,-0.20135758250000002
hot_tale__hot_ale9_44c__2,3.2758207993,-0.6258130630000001,1.270864695,-0.458875639,-0.2117078195
hot_tale__hot_ale10_30c__1,-0.21435250600000003,-0.5646101130000001,-0.453571186,-0.193891279,-0.8579470845
hot_tale__hot_ale10_30c__2,-0.5679993462,-0.5686878670000001,-0.43377262600000005,-0.37645670600000003,-0.8320020885
hot_tale__hot_ale10_37c__1,2.7937712681,-0.651898806,0.095596103,-0.5059139810000001,-0.9100796795
hot_tale__hot_ale10_37c__2,2.8527432955,-0.6178540090000001,0.232531005,-0.33540542900000003,-0.8913156855000001
hot_tale__hot_ale10_44c__1,5.0925403497,-1.029492911,1.769280097,-0.597757614,-0.5701095055000001
hot_tale__hot_ale10_44c__2,4.0977016515,-0.68996751,1.456336924,-0.30711338200000005,-0.5118017245
hot_tale__hot_ale16_30c__1,0.5054190505,-0.683328931,-0.581539098,-0.312030637,-0.6838693685
hot_tale__hot_ale16_30c__2,0.3794346663,-0.47066650200000004,-0.842481719,-0.372817673,-0.5485812645
hot_tale__hot_ale16_37c__1,5.3949400602,-0.720102758,0.5122986850000001,-0.514550611,-1.0055411605
hot_tale__hot_ale16_37c__2,5.9373149889,-0.757716979,0.481414404,-0.454113343,-0.9989605035
hot_tale__hot_ale16_44c__1,5.6423282063,-0.613270037,1.925064482,-0.40901225,-0.7385856815
hot_tale__hot_ale16_44c__2,6.1230863784,-0.634533915,1.8140894310000002,-0.637402549,-0.4397113315
pdhr_ale__pdhR-13_51__1,15.7918455014,-1.473940054,1.4630707040000002,-0.28795858500000004,-0.8010420485
pdhr_ale__pdhR-13_51__2,17.1345222497,-1.567203776,1.484456585,-0.36660336600000004,-0.7811465095
pdhr_ale__pdhR-14_46__1,13.0538245941,-1.124824807,1.392362299,-0.33881463500000003,-0.3802087295
pdhr_ale__pdhR-14_46__2,13.3378648489,-1.181267665,1.382984507,-0.20211772400000003,-0.3273251775
pdhr_ale__pdhR-15_51__1,3.1002579224,-1.3757046910000001,1.667964631,-0.17911955300000001,-0.9761005145
pdhr_ale__pdhR-15_51__2,2.9507269215000003,-1.376913207,1.823521318,-0.22510037300000002,-0.7803540805
pdhr_ale__pdhR-16_49__1,4.518178455,-1.441781878,1.7122421600000002,-0.24445396800000002,-0.5638357965
pdhr_ale__pdhR-16_49__2,12.4434536041,-1.43565696,1.604493224,-0.46276532600000003,-0.5128694395
tcs__del_atoC_LiAcet__1,13.9498836533,-1.529352188,0.08088165500000001,-0.092810551,-0.5654890545
tcs__del_atoC_LiAcet__2,14.5938532849,-1.4608699120000002,0.08869529400000001,-0.16679811800000002,-0.4132689665
tcs__del_atoC_LiCl__1,14.5146425922,-1.573940725,0.326662178,-0.0030430120000000003,-0.3804213775
tcs__del_atoC_LiCl__2,14.6449197984,-1.587397541,0.17252443,-0.10225544900000001,-0.1910178925
tcs__del_atoC_m9__1,14.0822686078,-1.610960337,0.468588969,-0.041546668,-0.4846049565
tcs__del_atoC_m9__2,14.366646236,-1.537168137,0.39478226,-0.060392961,-0.4006434665
tcs__del_baeR_etoh__1,6.2757117285,-0.7947728310000001,0.623438579,-0.18701795200000002,-1.4537137615
tcs__del_baeR_etoh__2,7.2953249143,-0.711595816,0.6830952490000001,-0.08784687000000001,-1.1451116345
tcs__del_baeR_lb__1,6.8013765282000005,-1.959879614,0.396949684,-0.35725938700000004,-0.3820145015
tcs__del_baeR_lb__2,6.9432985181,-1.992148699,0.43369505300000005,-0.5838355820000001,-0.3027732245
tcs__del_btsR_01xlb__1,-0.0892295511,-0.9138769640000001,-0.44777178,-0.7584250060000001,-1.5646758445
tcs__del_btsR_01xlb__2,-0.9009351443,-0.8770422170000001,-0.38336078500000004,-0.9536326180000001,-1.6569003935
tcs__del_btsR_lb__1,19.3036456392,-1.8100021380000002,0.746366379,0.194469795,0.2682209975
tcs__del_btsR_lb__2,19.4224495403,-1.911786533,0.657510684,0.004806268000000001,0.5264552055
tcs__del_btsR_pyruvate__1,0.39678080320000003,-0.7551962090000001,-0.5336693210000001,-0.980534454,-1.4637153035
tcs__del_btsR_pyruvate__2,-0.1815226747,-0.8057040050000001,-0.265974384,-1.021976306,-1.4390991645
tcs__del_cpxR_etoh__1,7.4750924603,-1.272700713,0.7135416210000001,-0.10708447500000001,-1.1978485065
tcs__del_cpxR_etoh__2,7.9159318585000005,-1.285143709,0.9184691770000001,-0.285955616,-1.0672774624999999
tcs__del_cpxR_lb__1,5.9751585567,-1.767592873,0.327563035,-0.42502433300000003,-0.5703100065
tcs__del_cpxR_lb__2,6.0732732507,-1.663140319,0.401888159,-0.365702236,-0.2487453895
tcs__del_cusR_CuSO4__1,5.1338542262,-1.092642111,1.3157551,-0.06538310800000001,-0.3636793205
tcs__del_cusR_CuSO4__2,4.9613476789,-1.03221939,1.140445517,0.106803934,-0.1807132055
tcs__del_cusR_lb__1,16.03269562,-1.824259277,-0.119143203,-0.097040341,-0.4904922565
tcs__del_cusR_lb__2,15.8724866395,-1.824737212,-0.07375017,-0.057492486,-0.5804042375
tcs__del_kdpE_01-kcl__1,0.0479217432,-0.49775268800000005,-0.021203353,-0.506100925,-0.46113588050000004
tcs__del_kdpE_01-kcl__2,-0.6906755750000001,-0.48845080900000004,-0.085484142,-0.490470473,-0.4103342555
tcs__del_kdpE_115-kcl__1,-1.7381757251,-0.629519641,-1.376328893,-0.230177438,-0.6257547715
tcs__del_kdpE_115-kcl__2,-0.8454148487,-0.510347726,-1.205690045,-0.17182855600000002,-0.4813081515
tcs__del_phoB_m9__1,7.9528878380000005,-1.330013863,0.424536067,-0.23313406900000003,-0.5446831015
tcs__del_phoB_m9__2,8.2223955012,-1.340629176,0.278584788,-0.213150428,-0.5484098885
tcs__del_phoB_m9p__1,8.1214585697,-2.154292839,1.1557208700000001,-1.003048886,-2.4385274455
tcs__del_phoB_m9p__2,8.2870193712,-2.186921256,1.2231929670000001,-1.242808557,-2.4518684995
tcs__del_rcsB_etoh__1,4.2848547672,-0.363607589,1.31933505,-0.815233948,-1.5638156054999999
tcs__del_rcsB_etoh__2,4.8581138930000005,-0.26936122900000004,1.241423175,-0.759819236,-1.6198489715000002
tcs__del_rcsB_lb__1,9.0602587986,-1.5861596310000001,0.9353603680000001,-0.463047819,-0.4140866385
tcs__del_rcsB_lb__2,8.7213627145,-1.554112041,0.9602966970000001,-0.15517534200000002,-0.3156676095
tcs__del_zraR_lb__1,6.3207482685,-0.982470728,0.632904094,-0.425287034,-1.1970788515
tcs__del_zraR_lb__2,6.6107592521,-0.9951957260000001,0.566586809,-0.496618198,-1.2487042325
tcs__del_zraR_zncl2__1,7.5280198149,-1.358499992,0.43921934100000004,0.038139042000000005,-0.4872285585
tcs__del_zraR_zncl2__2,7.9126050742,-1.388633639,0.47042804600000004,0.014362748000000002,-0.43775212750000003
tcs__wt_01-kcl__1,-0.0635453092,-0.989835321,-0.691352466,-0.20613120100000001,-0.1159621485
tcs__wt_01-kcl__2,-0.3522183088,-1.046526627,-0.378910809,-0.028310162000000003,-0.3606601305
tcs__wt_01xlb__1,-0.5729901472,-0.627626621,-0.202153728,-0.993898229,-1.2507584405
tcs__wt_01xlb__2,0.1534194406,-0.594704153,-0.38526149600000004,-0.723444529,-1.3054678685
tcs__wt_115-kcl__1,-1.3491614692,-0.6038745640000001,-1.335505036,-0.37053434,-0.6241446925
tcs__wt_115-kcl__2,-1.7378011552000001,-0.619591071,-1.477186354,-0.21696686,-0.7729185295000001
tcs__wt_CuSO4__1,3.1993941457,-0.9148683420000001,0.7792561280000001,-0.200941535,-1.0277409525
tcs__wt_CuSO4__2,3.4940297438,-0.9852227830000001,0.61846687,-0.22234408600000002,-0.8030274405000001
tcs__wt_etoh__1,9.5997628639,-0.49219957300000006,1.6451375,-0.176993606,-0.7731925865
tcs__wt_etoh__2,9.3442216237,-0.5109897880000001,1.6321730630000002,-0.040526247,-0.6362122115000001
tcs__wt_lb__1,5.6313371032,-1.3424401160000001,1.7173398149999999,-0.6714463380000001,-0.5131804205
tcs__wt_lb__2,5.4133060704,-1.381257632,1.580376023,-0.601224136,-0.4637121335
tcs__wt_LiAcet__1,11.8997635692,-1.647171522,-0.125625748,-0.043183728000000005,-0.3308512255
tcs__wt_LiAcet__2,11.9683745405,-1.672436319,0.146829963,-0.028212623000000003,-0.5648129185
tcs__wt_LiCl__1,10.8242814013,-1.592588379,0.186662291,-0.010141137000000001,-0.4023529275
tcs__wt_LiCl__2,10.9566914404,-1.618416323,0.375327805,-0.093142583,-0.6673889215000001
tcs__wt_m9p__1,10.9475116165,-1.822635071,0.94167719,-0.874043772,-1.9433092615
tcs__wt_m9p__2,10.5905708385,-1.744095974,0.967405441,-0.706349813,-1.9217833885000002
tcs__wt_pyr__1,0.5887907393,-0.5684677490000001,-0.343837363,-0.987374214,-1.2674985455
tcs__wt_pyr__2,0.31869360280000003,-0.546228793,-0.41170347,-1.00965806,-1.2846637914999999
tcs__wt_zncl2__1,6.8470460081,-1.034137505,0.509402793,-0.079047773,-0.8197582785
tcs__wt_zncl2__2,7.0954281924,-1.030251514,0.377313051,-0.065012764,-0.9198018515
ros_tale__1_112_0pq__1,-0.8398336334000001,-0.004000038,-1.671004493,-1.194198248,-2.2131058125
ros_tale__1_112_0pq__2,2.2642635115,-0.298286875,-1.756724384,-1.1995774940000001,-2.1104281645
ros_tale__1_112_250pq__1,4.5033503345,-0.390843082,-0.760685127,-0.059713557,-1.5516010224999999
ros_tale__1_112_250pq__2,3.4845329447,-0.357732802,-1.093481261,-0.318522433,-1.6620210775
ros_tale__1_112_750pq__1,4.0016940535,-0.113309328,-1.006939211,-0.08094295,-1.6107359365
ros_tale__1_112_750pq__2,3.2014112665,-0.344769418,-0.728125786,0.28817047900000003,-1.8849882574999999
ros_tale__1_112_750pq__3,3.7490649805,-0.24647739000000002,-1.196004696,0.111262626,-2.1288456345
ros_tale__3_76_0pq__1,0.5468573643,0.529609298,0.148874569,-1.021949475,-0.8554140595
ros_tale__3_76_0pq__2,0.3829534124,0.48756842800000005,0.09972493800000001,-0.8659000840000001,-1.0307259295
ros_tale__3_76_0pq__3,0.4434004636,0.392257358,0.5592668230000001,-0.8653721280000001,-1.0543742515
ros_tale__3_76_0pq__4,-0.3528832136,0.350241148,0.47280730600000004,-0.822659118,-0.9881753885000001
ros_tale__3_76_250pq__1,3.6359524366000002,0.9029290280000001,-0.786256005,-0.746702649,-2.0783476535
ros_tale__3_76_250pq__2,11.9567430943,0.609610548,-0.45289277200000005,-1.013604218,-2.0746081035
ros_tale__3_76_750pq__1,12.6954608387,0.641891428,-0.522439691,-0.928286939,-2.1275063915
ros_tale__3_76_750pq__2,12.4366408352,0.6362542680000001,-0.806993205,-1.353527957,-2.3579970185
ros_tale__7_103_0pq__1,-0.7309622039,-0.069928169,-0.5874531550000001,-0.238242278,-1.8370052495
ros_tale__7_103_0pq__2,0.1529973443,-0.356938888,-0.261531471,-0.45245036600000005,-1.7173618165
ros_tale__7_103_0pq__3,-0.34605535330000003,-0.20300362200000002,-0.594706551,-0.231013182,-1.7870395075
ros_tale__7_103_0pq__4,0.1909363523,-0.56719329,-0.269116583,-0.12403207200000001,-1.6567116115
ros_tale__7_103_250pq__1,0.011970767200000001,0.176819585,-1.773628338,-0.35909938700000005,-2.4111822805
ros_tale__7_103_250pq__2,-0.2955285639,-0.014051734000000001,-1.985994303,-0.07605002400000001,-2.2699596575
ros_tale__7_103_750pq__1,-0.044884735,0.16454690600000002,-1.973977349,-0.099012365,-2.3179693285000003
ros_tale__7_103_750pq__2,0.6310750618000001,0.04942089,-1.786993941,-0.154547618,-2.0950462525
ros_tale__9_77_0pq__1,1.6980916434000002,1.140941988,-0.32164411200000004,-0.7464718410000001,-2.3321637485
ros_tale__9_77_0pq__2,1.8055850246,1.045733608,-0.21660716100000002,-0.75655594,-2.4009682345
ros_tale__9_77_250pq__1,-0.4960434053,1.687118618,-0.293617002,-0.49826514400000005,-2.9070275735
ros_tale__9_77_250pq__2,-0.6449870722000001,1.924601218,-0.468685701,-0.656944,-2.7011237665000003
ros_tale__9_77_750pq__1,2.3548229354,1.2535135880000001,-0.5844309400000001,-0.8370652860000001,-2.5270212165
ros_tale__9_77_750pq__2,1.4816779900000001,1.4200948580000001,-0.36072692300000003,-0.799949894,-2.6169661445
ros_tale__11_83_0pq__1,7.670470938,-0.029437925,0.7493539920000001,-0.27387888600000004,-1.7465379135
ros_tale__11_83_0pq__2,7.3485747295,0.023303834000000002,0.9435800860000001,-0.5593681180000001,-1.6270249325
ros_tale__11_83_250pq__1,7.0861210375,-0.12311351100000001,0.48144825,-0.10602626600000001,-1.8696774365
ros_tale__11_83_250pq__2,7.9089722478,-0.25887170600000003,0.492367951,-0.26792665200000004,-1.8244539364999999
ros_tale__11_83_750pq__1,8.7762739331,-0.12083388,0.306552146,-0.23662058900000002,-1.8934433285
ros_tale__11_83_750pq__2,8.1163480753,-0.140030082,0.436675315,-0.19335618300000001,-1.7726852085
ros_tale__13_87_0pq__1,7.6534999241,-0.746910359,0.613426321,-0.39936266600000003,-2.2244668655
ros_tale__13_87_0pq__2,7.9336292424,-0.46070500500000006,0.596874757,-0.36615217800000005,-2.3924394715
ros_tale__13_87_250pq__1,11.2426485004,-0.561469801,0.555499211,-0.464106304,-2.1940850795
ros_tale__13_87_250pq__2,10.9028361759,-0.629128047,0.28139532300000003,-0.367377045,-1.8264850235
ros_tale__13_87_750pq__1,9.1984893777,-0.506875812,0.42652146700000004,-0.169923446,-1.7433209995
ros_tale__13_87_750pq__2,9.3486886773,-0.46959708200000005,0.700414459,-0.13804096800000001,-2.1714816835
ros_tale__14_27_0pq__1,9.1395146272,-0.021811511000000002,-0.027962002000000003,-0.423256363,-2.0453695115
ros_tale__14_27_0pq__2,10.6991887006,0.12091694500000001,0.114962304,-0.694571102,-2.2734699154999998
ros_tale__14_27_250pq__1,13.1906625274,0.583430698,-0.46159347300000003,0.337572816,-1.5536719335
ros_tale__14_27_250pq__2,11.1331322793,0.684444928,-0.41381142600000004,0.5512133770000001,-1.5475424205000001
ros_tale__14_27_750pq__1,1.1095554615,2.044364118,-0.130862229,0.9330008310000001,-0.7174491485000001
ros_tale__14_27_750pq__2,1.2343777732,2.007240748,0.004959072,0.888920959,-0.9698444615
ros_tale__16_28_250pq__1,3.257460923,-0.44488061100000004,0.328752653,-0.303757671,-0.7243672665
ros_tale__16_28_250pq__2,3.5501065562000003,-0.566406158,0.418870469,-0.24309817900000003,-0.6857966615000001
ros_tale__16_32_0pq__1,5.8283115057,-0.623195319,0.68404055,-0.426864607,-1.4324124755
ros_tale__16_32_0pq__2,7.3814970652,-0.482923786,0.6273619930000001,-0.389063935,-1.6830125695
ros_tale__16_32_0pq__3,1.1863550949000001,-0.717700459,0.640750653,-0.6706095120000001,-0.8161099875000001
ros_tale__16_32_0pq__4,0.9203059166,-0.64186743,0.7333200080000001,-0.7381641680000001,-0.8836127895
ros_tale__16_32_250pq__1,0.4445140188,-0.679187866,0.519243255,-0.19203524800000002,-1.1952573895
ros_tale__16_32_250pq__2,1.1251811741,-0.6098498250000001,0.18776509400000002,-0.22413343500000002,-1.0507179025
ros_tale__16_32_750pq__1,1.4685489319,-0.366249486,0.133033219,-0.34576769700000004,-2.5402709905
ros_tale__16_32_750pq__2,2.9885892862,-0.163033003,0.17491141200000002,-0.20516241200000002,-1.7915617565000002
ros_tale__17_104_0pq__1,7.8949610946,-1.778704773,0.649461485,-0.51740401,-1.7995051444999999
ros_tale__17_104_0pq__2,6.6755291007,-1.87458859,0.550092079,-0.698790667,-1.6596569795
ros_tale__17_104_250pq__1,8.4362488437,-0.870340709,1.1385341900000001,-0.6313895860000001,-2.1305453955
ros_tale__17_104_250pq__2,8.384484479,-0.9554763430000001,1.070383324,-0.596669358,-1.6237211205
ros_tale__17_104_250pq__3,7.9727388,-1.000417803,1.561758684,-0.018069531,-1.5711120175
ros_tale__17_104_250pq__4,9.378288869,-0.683897696,1.8549345060000002,-0.19612743500000002,-1.3911057425
ros_tale__17_104_750pq__1,5.5263256751,-0.948053416,1.172238458,-0.46252813400000004,-2.0511425955
ros_tale__17_104_750pq__2,7.5495877767,-0.945781996,1.135160757,-0.508565269,-2.0115204375
ros_tale__18_24_250pq__1,1.6490468766,-0.6740969290000001,0.543214591,-0.248964916,0.0029001995
ros_tale__18_24_250pq__2,2.6087693235,-0.770029595,0.46421225200000005,-0.298938496,-0.2337367725
ros_tale__18_36_0pq__1,-2.0223639704,-1.033200047,-0.650640907,-0.382213544,-1.7621037474999999
ros_tale__18_36_0pq__2,-1.3845222147,-1.203083779,-0.719895778,-0.5420833860000001,-1.6079884075000002
ros_tale__18_36_0pq__3,-1.1477051618,-1.047631244,-1.0397935170000001,-0.9019318190000001,-1.2436705785
ros_tale__18_36_0pq__4,-1.1477795909,-0.9799620080000001,-1.257267391,-0.978678229,-0.7916602025
ros_tale__18_36_250pq__1,-1.1590416586,-0.89488495,-1.494039999,-0.005369643,-0.8817618315
ros_tale__18_36_250pq__2,-1.1468764348,-0.9689770120000001,-1.122601465,-0.064190333,-1.0448200935
ros_tale__18_36_750pq__1,-1.350960406,-0.641609003,-0.628308282,-0.309088118,-1.2761237975
ros_tale__18_36_750pq__2,-1.9968303316,-0.582725383,-0.5534496600000001,-0.372622335,-1.2702009665
ros_tale__19_91_0pq__1,5.2125891518,-1.900315751,1.1868398,-0.23483228,-0.8314362335000001
ros_tale__19_91_0pq__2,4.75806113,-1.906916504,1.043299144,0.01306669,-0.9146237705
